Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	Replicate	Batch	Compound Name	Dose	Compound SMILES	"Compound MOA (from Ljosa et al, 2013)"	Control Type	Channels
Week5_28961	F5	65	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	AZ-K	1 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	F6	66	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	AZ-K	0.3 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	F7	67	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	AZ-K	0.1 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	F8	68	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	AZ-K	0.03 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	F9	69	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	AZ-K	0.01 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	F10	70	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	AZ-K	0.003 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	F11	71	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G2	74	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G3	75	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	raloxifene	5 micromolar	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G4	76	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	raloxifene	1.5 micromolar	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G5	77	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	raloxifene	0.5 micromolar	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G6	78	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	raloxifene	0.15 micromolar	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G7	79	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	raloxifene	0.05 micromolar	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G8	80	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	raloxifene	0.015 micromolar	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G9	81	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	raloxifene	0.005 micromolar	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G10	82	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	raloxifene	0.0015 micromolar	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_28961	G11	83	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B2	14	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B3	15	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	"ICI-182,780"	30 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B4	16	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	"ICI-182,780"	10 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B5	17	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	"ICI-182,780"	3 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B6	18	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	"ICI-182,780"	1 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B7	19	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	"ICI-182,780"	0.3 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B8	20	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	"ICI-182,780"	0.1 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B9	21	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	"ICI-182,780"	0.03 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B10	22	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	"ICI-182,780"	0.01 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	B11	23	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C2	26	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C3	27	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-L	30 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C4	28	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-L	10 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C5	29	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-L	3 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C6	30	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-L	1 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C7	31	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-L	0.3 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C8	32	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-L	0.1 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C9	33	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-L	0.03 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C10	34	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-L	0.01 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	C11	35	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D2	38	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D3	39	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-M	30 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D4	40	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-M	10 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D5	41	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-M	3 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D6	42	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-M	1 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D7	43	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-M	0.3 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D8	44	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-M	0.1 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D9	45	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-M	0.03 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D10	46	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	AZ-M	0.01 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	D11	47	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E2	50	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E3	51	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	aloisine A	30 micromolar	CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E4	52	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	aloisine A	10 micromolar	CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E5	53	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	aloisine A	3 micromolar	CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E6	54	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	aloisine A	1 micromolar	CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E7	55	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	aloisine A	0.3 micromolar	CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E8	56	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	aloisine A	0.1 micromolar	CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E9	57	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	aloisine A	0.03 micromolar	CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E10	58	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	aloisine A	0.01 micromolar	CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	E11	59	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F2	62	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F3	63	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	methoxylamine	50 micromolar	CON			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F4	64	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	methoxylamine	15 micromolar	CON			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F5	65	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	methoxylamine	5 micromolar	CON			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F6	66	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	methoxylamine	1.5 micromolar	CON			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F7	67	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	methoxylamine	0.5 micromolar	CON			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F8	68	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	methoxylamine	0.15 micromolar	CON			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F9	69	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	methoxylamine	0.05 micromolar	CON			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F10	70	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	methoxylamine	0.015 micromolar	CON			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	F11	71	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G2	74	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G3	75	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	SB-203580	10 micromolar	CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G4	76	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	SB-203580	3 micromolar	CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G5	77	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	SB-203580	1 micromolar	CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G6	78	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	SB-203580	0.3 micromolar	CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G7	79	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	SB-203580	0.1 micromolar	CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G8	80	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	SB-203580	0.03 micromolar	CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G9	81	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	SB-203580	0.01 micromolar	CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G10	82	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	SB-203580	0.003 micromolar	CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29301	G11	83	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	1	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B2	14	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B3	15	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	"ICI-182,780"	30 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B4	16	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	"ICI-182,780"	10 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B5	17	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	"ICI-182,780"	3 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B6	18	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	"ICI-182,780"	1 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B7	19	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	"ICI-182,780"	0.3 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B8	20	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	"ICI-182,780"	0.1 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B9	21	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	"ICI-182,780"	0.03 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B10	22	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	"ICI-182,780"	0.01 micromolar	C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	B11	23	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	C2	26	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	C3	27	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	AZ-L	30 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	C4	28	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	AZ-L	10 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	C5	29	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	AZ-L	3 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	C6	30	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	AZ-L	1 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	C7	31	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	AZ-L	0.3 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	C8	32	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	AZ-L	0.1 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
Week5_29321	C9	33	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week5	AZ-L	0.03 micromolar				DAPI:DNA;Phallodin:F-actin;B-tubulin
