Plate,Well Number,Well,siRNA Identifier,siRNA Pool Name,siRNA Catalog Number,Gene Identifier %% url=http://www.ncbi.nlm.nih.gov/nuccore/%s,Ensembl 56 Gene Symbol,Control Type,Control Comments,Comments,Final Well Hit Status Actinome 1,Final Well Hit status Actinome 2,Overall Hit Gene Consensus,Has phenotypes,Phenotype 1,Term Source Accession 1,Ontology Term Name 1,Phenotype 2,Term Source Accession 2,Ontology Term Name 2,Phenotype 3,Term Source Accession 3,Ontology Term Name 3,Phenotype 4,Term Source Accession 4,Ontology Term Name 4,Phenotype 5,Term Source Accession 5,Ontology Term Name 5,Phenotype 6,Term Source Accession 6,Ontology Term Name 6,Phenotype 7,Term Source Accession 7,Ontology Term Name 7,Phenotype 8,Term Source Accession 8,Ontology Term Name 8,Phenotype 9,Term Source Accession 9,Ontology Term Name 9,Phenotype 10,Term Source Accession 10,Ontology Term Name 10,Phenotype 11,Term Source Accession 11,Ontology Term Name 11,Phenotype 12,Term Source Accession 12,Ontology Term Name 12,Phenotype 13,Term Source Accession 13,Ontology Term Name 13,Phenotype 14,Term Source Accession 14,Ontology Term Name 14,Phenotype 15,Term Source Accession 15,Ontology Term Name 15,Phenotype 16,Term Source Accession 16,Ontology Term Name 16,Phenotype 17,Term Source Accession 17,Ontology Term Name 17,Phenotype 18,Term Source Accession 18,Ontology Term Name 18,Phenotype 19,Term Source Accession 19,Ontology Term Name 19,Phenotype 20,Term Source Accession 20,Ontology Term Name 20,Phenotype 21,Term Source Accession 21,Ontology Term Name 21,Phenotype 22,Term Source Accession 22,Ontology Term Name 22,Phenotype 23,Term Source Accession 23,Ontology Term Name 23,Phenotype 24,Term Source Accession 24,Ontology Term Name 24,Phenotype 25,Term Source Accession 25,Ontology Term Name 25,Phenotype 26,Term Source Accession 26,Ontology Term Name 26,Phenotype 27,Term Source Accession 27,Ontology Term Name 27,Phenotype 28,Term Source Accession 28,Ontology Term Name 28,Phenotype 29,Term Source Accession 29,Ontology Term Name 29,Phenotype 30,Term Source Accession 30,Ontology Term Name 30,Phenotype 31,Term Source Accession 31,Ontology Term Name 31,Phenotype 32,Term Source Accession 32,Ontology Term Name 32,Phenotype 33,Term Source Accession 33,Ontology Term Name 33,Phenotype 34,Term Source Accession 34,Ontology Term Name 34,Phenotype 35,Term Source Accession 35,Ontology Term Name 35,Phenotype 36,Term Source Accession 36,Ontology Term Name 36,Phenotype 37,Term Source Accession 37,Ontology Term Name 37,Phenotype 38,Term Source Accession 38,Ontology Term Name 38,Phenotype 39,Term Source Accession 39,Ontology Term Name 39,Phenotype 40,Term Source Accession 40,Ontology Term Name 40
Plate5_Actinome1,361,P1,KIF11-08,KIF11,D-003317-08,NM_004523,,positive control,gives a strong and distinctive phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,362,P2,KIF11-08,KIF11,D-003317-08,NM_004523,,positive control,gives a strong and distinctive phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,363,P3,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,364,P4,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,365,P5,PTK9L-07,PTK9L,D-003169-07,NM_007284,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,366,P6,MYOHD1-03,MYOHD1,D-017137-03,NM_025109,,,,,no,yes,yes,yes,increased level of actin,CMPO_0000105,increased number of actin filament,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,increased actin over nucleus,CMPO_0000294,increased actin localised to the nucleus,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,decreased number of filopodia,CMPO_0000067,decreased number of filopodia phenotype,,,,,,,,,,increased number of actin stress fibres,CMPO_0000291,increased amount of punctate actin foci,increased number of transverse actin stress fibres,CMPO_0000298,increased amount of transverse stress fibers,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,increased number of zigzag actin stress fibres,CMPO_0000299,increased amount of zig-zag stress fibers,,,,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,,,,,,,cell shape geometric,CMPO_0000261,geometric cell,,,,decreased cell number,CMPO_0000052,decreased cell numbers,,,,increased number of multinucleate cells,CMPO_0000300,more multinucleate cells,,,,,,,misshapen DNA,CMPO_0000177,misshapen DNA,,,,increased mitotic index,CMPO_0000056,more cells in M phase,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,367,P7,PTK9L-08,PTK9L,D-003169-08,NM_007284,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,368,P8,MYOHD1-04,MYOHD1,D-017137-04,NM_025109,,,,,no,yes,yes,yes,increased level of actin,CMPO_0000105,increased number of actin filament,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,increased actin over nucleus,CMPO_0000294,increased actin localised to the nucleus,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,decreased number of filopodia,CMPO_0000067,decreased number of filopodia phenotype,,,,,,,,,,increased number of actin stress fibres,CMPO_0000291,increased amount of punctate actin foci,increased number of transverse actin stress fibres,CMPO_0000298,increased amount of transverse stress fibers,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,increased number of zigzag actin stress fibres,CMPO_0000299,increased amount of zig-zag stress fibers,,,,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,,,,,,,cell shape geometric,CMPO_0000261,geometric cell,,,,decreased cell number,CMPO_0000052,decreased cell numbers,,,,increased number of multinucleate cells,CMPO_0000300,more multinucleate cells,,,,,,,misshapen DNA,CMPO_0000177,misshapen DNA,,,,increased mitotic index,CMPO_0000056,more cells in M phase,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,369,P9,PTPN13-01,PTPN13,D-008065-01,NM_006264,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,370,P10,NAV2-01,NAV2,D-006370-01,NM_145117,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,371,P11,PTPN13-02,PTPN13,D-008065-02,NM_006264,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,372,P12,NAV2-02,NAV2,D-006370-02,NM_145117,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,373,P13,PTPN13-03,PTPN13,D-008065-03,NM_006264,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,374,P14,NAV2-03,NAV2,D-006370-03,NM_145117,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,375,P15,PTPN13-04,PTPN13,D-008065-04,NM_006264,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,376,P16,NAV2-04,NAV2,D-006370-04,NM_145117,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,377,P17,PTPN14-01,PTPN14,D-008509-01,NM_005401,,,,,no,yes,yes,yes,increased level of actin,CMPO_0000105,increased number of actin filament,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,,,,,,,increased number of filopodia,CMPO_0000076,increased number of filopodia,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,,,,,,,increased number of transverse actin stress fibres,CMPO_0000298,increased amount of transverse stress fibers,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,disorganised peripheral actin,CMPO_0000274,disorganised cortical actin cytoskeleton,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,,,,,,,cell shape geometric,CMPO_0000261,geometric cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased level of microtubules,CMPO_0000097,increased number of microtubules,,,,,,
Plate5_Actinome1,378,P18,NAV3-01,NAV3,D-018348-01,NM_014903,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,379,P19,PTPN14-02,PTPN14,D-008509-02,NM_005401,,,,,yes,yes,yes,yes,increased level of actin,CMPO_0000105,increased number of actin filament,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,,,,,,,increased number of filopodia,CMPO_0000076,increased number of filopodia,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,,,,,,,increased number of transverse actin stress fibres,CMPO_0000298,increased amount of transverse stress fibers,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,disorganised peripheral actin,CMPO_0000274,disorganised cortical actin cytoskeleton,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,,,,,,,cell shape geometric,CMPO_0000261,geometric cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased level of microtubules,CMPO_0000097,increased number of microtubules,,,,,,
Plate5_Actinome1,380,P20,NAV3-02,NAV3,D-018348-02,NM_014903,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,381,P21,PTPN14-03,PTPN14,D-008509-03,NM_005401,,,,,yes,yes,yes,yes,increased level of actin,CMPO_0000105,increased number of actin filament,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,,,,,,,increased number of filopodia,CMPO_0000076,increased number of filopodia,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,,,,,,,increased number of transverse actin stress fibres,CMPO_0000298,increased amount of transverse stress fibers,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,disorganised peripheral actin,CMPO_0000274,disorganised cortical actin cytoskeleton,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,,,,,,,cell shape geometric,CMPO_0000261,geometric cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased level of microtubules,CMPO_0000097,increased number of microtubules,,,,,,
Plate5_Actinome1,382,P22,NAV3-03,NAV3,D-018348-03,NM_014903,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate5_Actinome1,383,P23,PTPN14-04,PTPN14,D-008509-04,NM_005401,,,,,yes,yes,yes,yes,increased level of actin,CMPO_0000105,increased number of actin filament,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,,,,,,,increased number of filopodia,CMPO_0000076,increased number of filopodia,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,,,,,,,increased number of transverse actin stress fibres,CMPO_0000298,increased amount of transverse stress fibers,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,disorganised peripheral actin,CMPO_0000274,disorganised cortical actin cytoskeleton,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,,,,,,,cell shape geometric,CMPO_0000261,geometric cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased level of microtubules,CMPO_0000097,increased number of microtubules,,,,,,
Plate5_Actinome1,384,P24,NAV3-04,NAV3,D-018348-04,NM_014903,,,,,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,1,A1,INCENP-01,INCENP,D-006823-01,NM_020238,,positive control,gives a strong and distinct phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,2,A2,INCENP-01,INCENP,D-006823-01,NM_020238,,positive control,gives a strong and distinct phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,3,A3,siCONTROL,siCONTROL,,,,negative control,scrambled siRNA sequence,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,4,A4,siCONTROL,siCONTROL,,,,negative control,scrambled siRNA sequence,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,5,A5,PTPN21-05,PTPN21,D-009379-05,NM_007039,,,,,no,yes,yes,yes,,,,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,,,,,,,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,decreased number of filopodia,CMPO_0000067,decreased number of filopodia phenotype,,,,,,,,,,,,,,,,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,,,,,,,decreased cell size,CMPO_0000129,decreased cell size phenoptype,variable cell size,CMPO_0000269,increased variability of cell size in population,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,cell shape bipolar or elongated,CMPO_0000077,elongated cell,cell shape geometric,CMPO_0000261,geometric cell,cell shape variable,CMPO_0000270,increased variability of cell shape in population,decreased cell number,CMPO_0000052,decreased cell numbers,,,,,,,,,,decreased DNA area,CMPO_0000141,decreased nucleus size,misshapen DNA,CMPO_0000177,misshapen DNA,,,,increased mitotic index,CMPO_0000056,more cells in M phase,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,,,,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,motile lamellae,CMPO_0000278,fan-shaped lamellipodia
Plate6_Actinome1,6,A6,SEC24D-01,SEC24D,D-008493-01,NM_014822,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,7,A7,PTPN21-02,PTPN21,D-009379-02,NM_007039,,,,,no,yes,yes,yes,,,,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,,,,,,,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,decreased number of filopodia,CMPO_0000067,decreased number of filopodia phenotype,,,,,,,,,,,,,,,,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,,,,,,,decreased cell size,CMPO_0000129,decreased cell size phenoptype,variable cell size,CMPO_0000269,increased variability of cell size in population,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,cell shape bipolar or elongated,CMPO_0000077,elongated cell,cell shape geometric,CMPO_0000261,geometric cell,cell shape variable,CMPO_0000270,increased variability of cell shape in population,decreased cell number,CMPO_0000052,decreased cell numbers,,,,,,,,,,decreased DNA area,CMPO_0000141,decreased nucleus size,misshapen DNA,CMPO_0000177,misshapen DNA,,,,increased mitotic index,CMPO_0000056,more cells in M phase,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,,,,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,motile lamellae,CMPO_0000278,fan-shaped lamellipodia
Plate6_Actinome1,8,A8,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,9,A9,PTPN21-03,PTPN21,D-009379-03,NM_007039,,,,,yes,yes,yes,yes,,,,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,,,,,,,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,decreased number of filopodia,CMPO_0000067,decreased number of filopodia phenotype,,,,,,,,,,,,,,,,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,,,,,,,decreased cell size,CMPO_0000129,decreased cell size phenoptype,variable cell size,CMPO_0000269,increased variability of cell size in population,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,cell shape bipolar or elongated,CMPO_0000077,elongated cell,cell shape geometric,CMPO_0000261,geometric cell,cell shape variable,CMPO_0000270,increased variability of cell shape in population,decreased cell number,CMPO_0000052,decreased cell numbers,,,,,,,,,,decreased DNA area,CMPO_0000141,decreased nucleus size,misshapen DNA,CMPO_0000177,misshapen DNA,,,,increased mitotic index,CMPO_0000056,more cells in M phase,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,,,,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,motile lamellae,CMPO_0000278,fan-shaped lamellipodia
Plate6_Actinome1,10,A10,SEC24D-03,SEC24D,D-008493-03,NM_014822,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,11,A11,PTPN21-04,PTPN21,D-009379-04,NM_007039,,,,,yes,yes,yes,yes,,,,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,,,,,,,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,decreased number of filopodia,CMPO_0000067,decreased number of filopodia phenotype,,,,,,,,,,,,,,,,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,,,,,,,decreased cell size,CMPO_0000129,decreased cell size phenoptype,variable cell size,CMPO_0000269,increased variability of cell size in population,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,cell shape bipolar or elongated,CMPO_0000077,elongated cell,cell shape geometric,CMPO_0000261,geometric cell,cell shape variable,CMPO_0000270,increased variability of cell shape in population,decreased cell number,CMPO_0000052,decreased cell numbers,,,,,,,,,,decreased DNA area,CMPO_0000141,decreased nucleus size,misshapen DNA,CMPO_0000177,misshapen DNA,,,,increased mitotic index,CMPO_0000056,more cells in M phase,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,,,,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,motile lamellae,CMPO_0000278,fan-shaped lamellipodia
Plate6_Actinome1,12,A12,SEC24D-04,SEC24D,D-008493-04,NM_014822,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,13,A13,PTPN3-05,PTPN3,D-009372-05,NM_002829,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,14,A14,SH3MD2-01,SH3MD2,D-007037-01,NM_020870,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,15,A15,PTPN3-02,PTPN3,D-009372-02,NM_002829,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,16,A16,SH3MD2-02,SH3MD2,D-007037-02,NM_020870,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,17,A17,PTPN3-03,PTPN3,D-009372-03,NM_002829,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,18,A18,SH3MD2-03,SH3MD2,D-007037-03,NM_020870,,,,,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,19,A19,PTPN3-04,PTPN3,D-009372-04,NM_002829,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,20,A20,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,21,A21,PTPN4-05,PTPN4,D-009489-05,NM_002830,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,22,A22,SI-05,SI,D-009503-05,NM_001041,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,23,A23,PTPN4-01,PTPN4,D-009489-01,NM_002830,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,24,A24,SI-01,SI,D-009503-01,NM_001041,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,25,B1,INCENP-01,INCENP,D-006823-01,NM_020238,,positive control,gives a strong and distinct phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate6_Actinome1,26,B2,INCENP-01,INCENP,D-006823-01,NM_020238,,positive control,gives a strong and distinct phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
