Plate,Well Number,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,ORF Identifier,hORFeome V5.1 Clone Description,ORF Comments,Reagent Design Gene Annotation Build,Gene Identifier,Gene Symbol,Analysis Gene Annotation Build,Control Type,Control Comments,Channels,Comments,Scored As Nuclear Foci At Initial Stage,Subcellular Localization Based On Secondary Screening,Scored Subcellular Localization By Secondary Screening,Has Phenotype,Phenotype Annotation Level,Phenotype 1,Phenotype 1 Term Name,Phenotype 1 Term Accession,Phenotype 2,Phenotype 2 Term Name,Phenotype 2 Term Accession,Phenotype 3,Phenotype 3 Term Name,Phenotype 3 Term Accession,Phenotype 4,Phenotype 4 Term Name,Phenotype 4 Term Accession,Phenotype 5,Phenotype 5 Term Name,Phenotype 5 Term Accession,Phenotype 6,Phenotype 6 Term Name,Phenotype 6 Term Accession,Phenotype 7,Phenotype 7 Term Name,Phenotype 7 Term Accession,Phenotype 8,Phenotype 8 Term Name,Phenotype 8 Term Accession
31010,10,A10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11756,Homo sapiens 3'-phosphoadenosine 5'-phosphosulfate synthase 1,hORFeome V5.1 identifier,,9061,PAPSS1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,11,A11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11351,Homo sapiens dual specificity phosphatase 16,hORFeome V5.1 identifier,,80824,DUSP16,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,12,A12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11721,Homo sapiens phosphatidylinositol-3-phosphate associated protein,hORFeome V5.1 identifier,,54545,MTMR12,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,13,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11822,"Homo sapiens tumor necrosis factor receptor superfamily, member 1B",hORFeome V5.1 identifier,,7133,TNFRSF1B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,14,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11753,Homo sapiens polymerase (DNA directed) kappa,hORFeome V5.1 identifier,,51426,POLK,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,15,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11419,Homo sapiens synaptotagmin IX,hORFeome V5.1 identifier,,143425,SYT9,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,16,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11706,"Homo sapiens mitogen-activated protein kinase kinase kinase 7 interacting protein 1, transcript variant alpha",hORFeome V5.1 identifier,,10454,TAB1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,17,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11746,"Homo sapiens nucleoporin 62kDa, transcript variant 3",hORFeome V5.1 identifier,,23636,NUP62,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,18,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11830,"Homo sapiens karyopherin alpha 2 (RAG cohort 1, importin alpha 1",hORFeome V5.1 identifier,,3838,KPNA2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,19,B7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11761,Homo sapiens EH-domain containing 4,hORFeome V5.1 identifier,,30844,EHD4,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,20,B8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11323,"Homo sapiens chromosome 1 open reading frame 2, transcript variant 2",hORFeome V5.1 identifier,,10712,FAM189B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,21,B9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11536,Homo sapiens zinc finger protein 169,hORFeome V5.1 identifier,,169841,ZNF169,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,22,B10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11570,Homo sapiens TNF receptor-associated factor 3 interacting protein 1,hORFeome V5.1 identifier,,26146,TRAF3IP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,23,B11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11674,Homo sapiens chromosome 20 open reading frame 23,hORFeome V5.1 identifier,,55614,KIF16B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,24,B12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11338,Homo sapiens growth arrest-specific 2 like 3,hORFeome V5.1 identifier,,283431,GAS2L3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,25,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11810,Homo sapiens xylulokinase homolog (H. influenzae,hORFeome V5.1 identifier,,9942,XYLB,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,26,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11464,Homo sapiens zinc finger protein 38,hORFeome V5.1 identifier,,7589,ZSCAN21,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,27,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11719,Homo sapiens angiopoietin-like 1,hORFeome V5.1 identifier,,9068,ANGPTL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,28,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11372,"Homo sapiens DnaJ (Hsp40) homolog, subfamily C, member 3",hORFeome V5.1 identifier,,5611,DNAJC3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,29,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11713,"Homo sapiens galactosamine (N-acetyl)-6-sulfate sulfatase (Morquio syndrome, mucopolysaccharidosis type IVA",hORFeome V5.1 identifier,,2588,GALNS,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,30,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11754,"Homo sapiens cytochrome P450, family 27, subfamily A, polypeptide 1",hORFeome V5.1 identifier,,1593,CYP27A1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,31,C7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11552,Homo sapiens hypothetical protein FLJ30707,hORFeome V5.1 identifier,,220108,FAM124A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,32,C8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11545,"Homo sapiens mahogunin, ring finger 1",hORFeome V5.1 identifier,,23295,MGRN1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,33,C9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11525,Homo sapiens syntaxin binding protein 3,hORFeome V5.1 identifier,,6814,STXBP3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,34,C10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11797,Homo sapiens hypothetical protein FLJ12973,hORFeome V5.1 identifier,,79968,WDR76,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,35,C11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11379,Homo sapiens KIAA0953,hORFeome V5.1 identifier,,22979,EFR3B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,36,C12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11646,"Homo sapiens protein kinase C, gamma",hORFeome V5.1 identifier,,5582,PRKCG,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,37,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11533,Homo sapiens attractin-like 1,hORFeome V5.1 identifier,,26033,ATRNL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,38,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11509,Homo sapiens thymic stromal co-transporter,hORFeome V5.1 identifier,,57864,SLC46A2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,39,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11816,"Homo sapiens transmembrane protease, serine 2",hORFeome V5.1 identifier,,7113,TMPRSS2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,40,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11654,Homo sapiens lactate dehydrogenase D,hORFeome V5.1 identifier,,197257,LDHD,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,41,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11610,Homo sapiens hypothetical protein DKFZp586M1120,hORFeome V5.1 identifier,,83450,LRRC48,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,42,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11671,Homo sapiens KIAA1018 protein,hORFeome V5.1 identifier,,22909,MTMR15,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,43,D7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11459,Homo sapiens feline leukemia virus subgroup C cellular receptor,hORFeome V5.1 identifier,,28982,FLVCR1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,44,D8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11582,"Homo sapiens staufen, RNA binding protein (Drosophila), transcript variant T3",hORFeome V5.1 identifier,,6780,STAU1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,45,D9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11382,Homo sapiens chromosome 13 open reading frame 18,hORFeome V5.1 identifier,,80183,C13orf18,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,46,D10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11556,Homo sapiens Lutheran blood group (Auberger b antigen included,hORFeome V5.1 identifier,,4059,BCAM,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,47,D11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11716,Homo sapiens acetoacetyl-CoA synthetase,hORFeome V5.1 identifier,,65985,AACS,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,48,D12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11663,Homo sapiens cancer susceptibility candidate 3,hORFeome V5.1 identifier,,22794,CASC3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,49,E1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11452,Homo sapiens CXYorf1-related protein,hORFeome V5.1 identifier,,375260,WASH3P,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,50,E2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11733,Homo sapiens doublecortin domain containing 2,hORFeome V5.1 identifier,,51473,DCDC2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,51,E3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11709,Homo sapiens target of myb1 (chicken,hORFeome V5.1 identifier,,10043,TOM1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,52,E4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11521,"Homo sapiens matrix metalloproteinase 19, transcript variant rasi-1",hORFeome V5.1 identifier,,4327,MMP19,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,53,E5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11675,Homo sapiens hypothetical protein DKFZp586M1120,hORFeome V5.1 identifier,,83450,LRRC48,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,54,E6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11656,Homo sapiens zinc finger protein 26 (KOX 20,hORFeome V5.1 identifier,,7574,ZNF26,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,55,E7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11791,Homo sapiens radial spokehead-like 2,hORFeome V5.1 identifier,,83861,RSPH3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,yes,yes,PML,yes,single replicate of reagent,,,,,,,,,,,,,,,,protein localized in PML bodies,protein localized in PML body phenotype,CMPO_0000407,,,,,,
31010,56,E8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11697,Homo sapiens hypothetical protein FLJ10539,hORFeome V5.1 identifier,,55164,SHQ1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,57,E9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11764,Homo sapiens hypothetical protein FLJ22405,hORFeome V5.1 identifier,,64419,MTMR14,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,58,E10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11611,Homo sapiens RAD21 homolog (S. pombe,hORFeome V5.1 identifier,,5885,RAD21,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,59,E11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11799,"Homo sapiens fragile X mental retardation, autosomal homolog 2",hORFeome V5.1 identifier,,9513,FXR2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,60,E12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11648,"Homo sapiens transcription factor 12 (HTF4, helix-loop-helix transcription factors 4), transcript variant 2",hORFeome V5.1 identifier,,6938,TCF12,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,61,F1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11603,"Homo sapiens Meis1, myeloid ecotropic viral integration site 1 homolog 2 (mouse",hORFeome V5.1 identifier,,4212,MEIS2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,62,F2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11352,Homo sapiens DEAH (Asp-Glu-Ala-His) box polypeptide 33,hORFeome V5.1 identifier,,56919,DHX33,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,63,F3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11362,Homo sapiens amphoterin-induced gene,hORFeome V5.1 identifier,,57463,AMIGO1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,64,F4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11466,"Homo sapiens UDP-glucose pyrophosphorylase 2, transcript variant 1",hORFeome V5.1 identifier,,7360,UGP2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,65,F5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11643,"Homo sapiens ribosomal protein S6 kinase, 90kDa, polypeptide 4",hORFeome V5.1 identifier,,8986,RPS6KA4,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,66,F6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11578,Homo sapiens zinc finger protein 554,hORFeome V5.1 identifier,,115196,ZNF554,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,67,F7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11726,Homo sapiens cytoplasmic polyadenylation element binding protein 1,hORFeome V5.1 identifier,,64506,CPEB1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,68,F8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11602,Homo sapiens soc-2 suppressor of clear homolog (C. elegans,hORFeome V5.1 identifier,,8036,SHOC2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,69,F9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11424,Homo sapiens NEDD8 ultimate buster-1,hORFeome V5.1 identifier,,51667,NUB1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,70,F10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11749,"Homo sapiens adaptor-related protein complex 1, gamma 2 subunit",hORFeome V5.1 identifier,,8906,AP1G2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,71,F11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11784,Homo sapiens fidgetin-like 1,hORFeome V5.1 identifier,,63979,FIGNL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,72,F12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11777,Homo sapiens zinc finger protein 224,hORFeome V5.1 identifier,,7767,ZNF224,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,73,G1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11396,Homo sapiens zinc finger protein 436,hORFeome V5.1 identifier,,80818,ZNF436,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,74,G2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11554,Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 25,hORFeome V5.1 identifier,,29118,DDX25,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,75,G3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11624,Homo sapiens transposon-derived Buster1 transposase-like protein,hORFeome V5.1 identifier,,58486,ZBED5,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,76,G4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11529,"Homo sapiens cat eye syndrome chromosome region, candidate 1, transcript variant 1",hORFeome V5.1 identifier,,51816,CECR1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,77,G5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11345,Homo sapiens F-box and leucine-rich repeat protein 19,hORFeome V5.1 identifier,,54620,FBXL19,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,78,G6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11432,Homo sapiens mucin 20,hORFeome V5.1 identifier,,200958,MUC20,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,79,G7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11750,Homo sapiens zinc finger protein 394,hORFeome V5.1 identifier,,84124,ZNF394,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,80,G8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11612,Homo sapiens YTH domain family 3,hORFeome V5.1 identifier,,253943,YTHDF3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,81,G9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11411,Homo sapiens RNA binding motif protein 6,hORFeome V5.1 identifier,,10180,RBM6,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,82,G10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11785,Homo sapiens bromodomain containing 7,hORFeome V5.1 identifier,,29117,BRD7,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,83,G11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11514,"Homo sapiens acyl-Coenzyme A oxidase 2, branched chain",hORFeome V5.1 identifier,,8309,ACOX2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,84,G12,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,85,H1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11695,"Homo sapiens F-box protein 3, transcript variant 1",hORFeome V5.1 identifier,,26273,FBXO3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,86,H2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11486,Homo sapiens chromosome 14 open reading frame 78,hORFeome V5.1 identifier,,113146,AHNAK2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,87,H3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11477,Homo sapiens N-sulfoglucosamine sulfohydrolase (sulfamidase,hORFeome V5.1 identifier,,6448,SGSH,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,88,H4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11819,Homo sapiens nemo like kinase,hORFeome V5.1 identifier,,51701,NLK,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,89,H5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11626,Homo sapiens likely homolog of yeast SEN54,hORFeome V5.1 identifier,,283989,TSEN54,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,90,H6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,11416,Homo sapiens KIAA1271 protein,hORFeome V5.1 identifier,,57506,MAVS,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
