Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Gene Annotation Comments	n	ext	ecc	Ato	Nex	Nin	Nto	AF	BC	C	M	LA	P	Cluster	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9	Phenotype 10	Phenotype 11	Phenotype 12	Phenotype 13	Phenotype 14	Phenotype 15	Phenotype 16	Phenotype 17	Phenotype 18
HT43_L11	M-018662-00	84203;TXNDC2	TXNDC2;TXNDC2	"siRNA matched to more than one gene (84203;TXNDC2,TXNDC2;TXNDC2)"	0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT43_L19	M-014820-00	84216	TMEM117		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT43_L23	M-014821-00	84218;729873;653380;LOC653382;414059;414060;TBC1D3I;TBC1D3C;729837;653498;729877;727735;654341;LOC100134348	TBC1D3;TBC1D3F;LOC653380;LOC653382;TBC1D3B;TBC1D3C;TBC1D3I;TBC1D3C;LOC729837;LOC653498;TBC1D3E;TBC1D3H;TBC1D3G;LOC100134348	"siRNA matched to more than one gene (84218;729873;653380;LOC653382;414059;414060;TBC1D3I;TBC1D3C;729837;653498;729877;727735;654341;LOC100134348,TBC1D3;TBC1D3F;LOC653380;LOC653382;TBC1D3B;TBC1D3C;TBC1D3I;TBC1D3C;LOC729837;LOC653498;TBC1D3E;TBC1D3H;TBC1D3G;LOC100134348)"	0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT43_N12	M-015061-00	84324	CIP29		0	0	0	0.999	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT43_O21	M-008304-00	83758	RBP5		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT43_O23	M-014744-00	83759	RBM4B		0	0	0	0	0	0	0	0	0.925	0	0	0	0	13	yes	multiple reagents													big cells					
HT43_P13	M-014831-00	84240	ZCCHC9		0	0	0	0	0	0	0	0.999	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT43_P7	M-014830-00	83482;LOC727748	SCRT1;LOC727748	"siRNA matched to more than one gene (83482;LOC727748,SCRT1;LOC727748)"	0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT44_A15	M-021496-00	84419	C15orf48		-0.668	-0.647	0	0	-0.831	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_A23	M-022058-00	84439	HHIPL1		0	0	0	0	0	0	0	0	0	0	0	0	1	4	yes	multiple reagents				cells with protrusions														
HT44_B21	M-014994-00	84871	AGBL4		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT44_B23	M-014995-00	84872	ZC3H10		-0.636	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_C21	M-024729-00	84456	L3MBTL3		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT44_C23	M-014894-00	84457	PHYHIPL		0	0	0	-0.84	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_C8	M-007092-00	84675	TRIM55		0	0	0	0	0	0	0.928	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_D14	M-015040-00	84985	FAM83A		0	0	0	0	0	0	0.899	0	0	0	1	0	0		yes	multiple reagents																		other phenotype
HT44_D17	M-016296-00	84885	ZDHHC12		-0.631	0	0	0	0	0	0.99	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_D20	M-005158-00	84991;LOC100128974	RBM17;LOC100128974	"siRNA matched to more than one gene (84991;LOC100128974,RBM17;LOC100128974)"	0	0	-0.978	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT44_D23	M-007614-00	84889	SLC7A3		0	0	0	0	0	0	0.557	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_D7	M-014997-00	84875	PARP10		-0.754	0	-0.997	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT44_D8	M-013596-00	84976	DISP1		0	-0.682	-1	-0.751	-0.755	0	0	0	0	0.998	0	0	0		yes	multiple reagents																		other phenotype
HT44_E14	M-014936-00	84698	CAPS2		-0.741	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_E17	M-018619-00	84467	FBN3		-0.517	-0.708	0	0	-0.974	0	0.773	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_E22	M-014938-00	84705	GTPBP3		-0.836	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_E23	M-014899-00	84502	JPH4		-0.569	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_E7	M-024776-00	84460	ZMAT1		-0.741	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_F21	M-015203-00	84898	PLXDC2		-0.703	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_F22	M-015051-00	85019	C18orf45		-0.647	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_F7	M-015002-00	84891	ZSCAN10		0	0	-0.793	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_G20	M-014948-00	5465	PPARA		-0.552	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_G21	M-013413-00	84525	HOPX		-0.652	0	0.524	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_G22	M-008357-00	84733	CBX2		-0.631	0	0	0	0	0	0.721	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_H8	M-007099-00	85026	C9orf37		0	0	0	0	0	0	0.763	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_I23	M-013578-00	84547	PGBD1		-0.631	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_J10	M-007820-00	85315	PAQR8		-0.698	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_J12	M-018894-00	85317;58508;574	BAGE4;MLL3;BAGE	"siRNA matched to more than one gene (85317;58508;574,BAGE4;MLL3;BAGE)"	0	0	0	-0.504	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_J20	M-016827-00	11083	DIDO1		-0.512	0	0	0	0	0	0.911	0	0	0.828	0	0	0		yes	multiple reagents																		other phenotype
HT44_J23	M-015021-00	84934	C12orf52		-0.587	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_K10	M-010185-00	84795	C10orf33		0	-0.583	0	0	-1	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_L22	M-018984-00	85407	NKD1		-0.603	0	0	0	0	0	0	0	0	0.997	0	0	0		yes	multiple reagents																		other phenotype
HT44_L23	M-005874-00	84945	ABHD13		0	0	-0.995	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT44_L6	M-021516-00	85369	FAM40A		0	0	-0.831	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_M22	M-014980-00	84830	C6orf105		-0.558	-0.581	-0.997	0	-0.937	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT44_O13	M-014918-00	84641	HIATL1		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT44_O20	M-014988-00				0	0	0	0	-0.6	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_O23	M-014921-00	84651	SPINK7		0	0	0	0	0	0	0.705	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT44_P14	M-015104-00	85450	KIAA1754		0	0	0	1	0	0	0	0	0	0	0	0.529	0	10	yes	multiple reagents										high actin ratio cells								
HT44_P22	M-015106-00	85456	TNKS1BP1		0	0	-1	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT44_P23	M-017713-00	90864	SPSB3		-0.529	-0.542	0	0	0	0	0.686	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_A22	M-023805-00	90317	ZNF616		0	0	0	1	0	0	0	0	0	0	0	1	0	16	yes	multiple reagents																lamellipodia and high actin cells		
HT45_B22	M-007513-00	114134	SLC2A13		0	0	0	1	0	0	0	0	0	0	0	1	0	16	yes	multiple reagents																lamellipodia and high actin cells		
HT45_B5	M-007111-00	94121	SYTL4		0	0	-0.979	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT45_C20	M-016393-00	90362	FAM110B		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT45_C7	M-013671-00	85480	TSLP		0	0	0	0	-0.736	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_C8	M-031883-00	90326	THAP3		0	-0.806	0	0	-0.5	0	0.946	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT45_D22	M-008638-00	114770	PGLYRP2		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT45_D23	M-015508-00	112495;644563;LOC644563	GTF3C6;LOC644563;LOC644563	"siRNA matched to more than one gene (112495;644563;LOC644563,GTF3C6;LOC644563;LOC644563)"	-0.512	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_E10	M-015245-00	90407	TMEM41A		0	0	-0.504	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_E21	M-017554-00	89796;730426	V1;LOC730426	"siRNA matched to more than one gene (89796;730426,V1;LOC730426)"	0	0	0	0	0	0	0	0	0	0	0.643	0	0		yes	multiple reagents																		other phenotype
HT45_E6	M-018755-00	90381	C15orf42		-0.564	0	1	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT45_F10	M-023922-00	729359	KIAA1881		-0.512	-0.515	0	0	0	0	0.994	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_F22	M-007355-00	114789	SLC25A25		-0.529	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_F23	M-015118-00	112802	KRT71		-0.603	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_G21	M-008303-00	89869	PLCZ1		0	0	0	1	0	0	0	0	0	0	0	1	0	16	yes	multiple reagents																lamellipodia and high actin cells		
HT45_G22	M-022237-00	90525	SHF		0	0	0	0	-0.795	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_H22	M-005905-01	114803	MYSM1		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT45_I12	M-015520-00	90580	C19orf52		0	0	-0.748	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_I22	M-010256-00	90627	STARD13		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT45_I6	M-018310-00	90529	C1orf201		0	0	-0.999	0	0	0	0.962	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_J10	M-022194-00	CROCCL2;729541;731283;LOC100133885	CROCCL2;CROCCL2;CROCCL2;LOC100133885	"siRNA matched to more than one gene (CROCCL2;729541;731283;LOC100133885,CROCCL2;CROCCL2;CROCCL2;LOC100133885)"	0	-0.787	0	0	-0.776	0	0.975	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT45_J11	M-015256-00	113130	CDCA5		-0.603	0	0	0	0	0	0	0	0	0	1	0	0	7+11	yes	multiple reagents							SM phenotype (round cells and many in metaphase)				metaphase cells							
HT45_J18	M-024302-00	114825	PWWP2A		0	-0.646	0	0	0	0	0.974	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT45_J23	M-008821-00	113189	CHST14		0	-0.864	-0.71	-0.727	-0.974	0	0.989	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT45_K14	M-016556-00	90693	CCDC126		0	0	0	0	0	0	0.905	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_K7	M-018681-00	89944	GLB1L2		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT45_L9	M-018653-00	113235	SLC46A1		0	-0.891	-0.999	0	0	0	1	0	0	0.896	0	0	0		yes	multiple reagents																		other phenotype
HT45_M12	M-024046-00	90826	LOC90826		0	-0.504	0	0	-0.976	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_M13	M-023782-00	LOC90113;90113	LOC90113;LOC90113	"siRNA matched to more than one gene (LOC90113;90113,LOC90113;LOC90113)"	0	0	0	0	0	0	0.995	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_M5	M-015130-00	90060	CCDC120		0	0	0	0	-0.726	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_N17	M-010750-00	113540	CMTM1		0.75	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_N7	M-018278-00	113444	C1orf212		0	0	-0.817	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_N9	M-008374-01	113451	ADC		0	0	0	0	-0.523	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_O11	M-024190-00	90187	EMILIN3		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT45_O14	M-013686-00	644350;85294	LOC644350;KRTAP2-4	"siRNA matched to more than one gene (644350;85294,LOC644350;KRTAP2-4)"	0	-0.811	0	0	0	0	0.988	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT45_P14	M-015608-00	115098	CCDC124		0	0	-0.978	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT45_P16	M-027531-00				0	0	0	0	0	0	0.526	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_P21	M-007115-00	114026	ZIM3		0	0	-1	0	0	0	0.976	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT45_P23	M-018386-00	114034	TOE1		0	0	-0.999	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT46_B11	M-022006-00	91828	C14orf73		-0.529	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT46_C18	M-008466-00	91074	ANKRD30A		-0.713	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT46_D10	M-015561-00	92979	MARCH9		-0.693	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT46_D8	M-015251-00	92960	PEX11G		-0.609	0	0	-0.76	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT46_F5	M-017087-00	92002;LOC727895;731290;LOC401218;727895	FAM58A;LOC727895;LOC727895;LOC401218;LOC727895	"siRNA matched to more than one gene (92002;LOC727895;731290;LOC401218;727895,FAM58A;LOC727895;LOC727895;LOC401218;LOC727895)"	0	0	0	0	0	0.825	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT46_H5	M-018531-00	92140	MTDH		-0.523	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT46_H6	M-021840-00	93273	LEMD1		-0.506	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT46_J20	M-015606-00	93594	WDR67		0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT46_K16	M-019332-00	91582	RPS19BP1		0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT46_K18	M-018881-00	91584	PLX4		0	0	0	0	0	0.997	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT46_L17	M-015932-00	92421	CHMP4C		0	0	0	0.72	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_B13	M-022500-00	ACSM2B;348158;123876	ACSM2B;ACSM2B;ACSM2A	"siRNA matched to more than one gene (ACSM2B;348158;123876,ACSM2B;ACSM2B;ACSM2A)"	1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT47_C20	M-027087-00	121256	TMEM132D		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT47_F18	M-015299-00	126308	MOBKL2A		-0.678	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_F5	M-022621-00	124401	ANKS3		0	0	0	0	0	1	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT47_H14	M-018427-00	126402	CCDC105		0	0	0.998	0	0	0	0	0	0	0	0	0	1	6	yes	multiple reagents						elongated cells with protrusions												
HT47_H17	M-018784-00	124773	C17orf64		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT47_H20	M-018558-00	126433	FBXO27		-0.754	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_J19	M-016443-00	124935	SLC43A2		0	0	-0.731	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_J7	M-023299-00	124842	TMEM132E		-0.523	0	0.999	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT47_K10	M-016820-00	122769	PPIL5		-0.575	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_K13	M-016301-00	118663	BTBD16		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT47_L11	M-018295-00	124989	C17orf57		-0.523	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_M7	M-018547-00	118980	SFXN2		-0.82	0	0.997	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_M8	M-021417-00	123016	TTC8		-0.517	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_N20	M-019381-00	127262	TPRG1L		-0.783	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT47_O20	M-022415-00	123720;440253;WHDC1L1	WHDC1;WHDC1L2;WHDC1L1	"siRNA matched to more than one gene (123720;440253;WHDC1L1,WHDC1;WHDC1L2;WHDC1L1)"	-0.546	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT48_A11	M-016554-00	127700	C1orf102		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT48_A12	M-016029-00	130497	OSR1		0	0	0	0	0	0	0	0.92	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT48_A18	M-007128-00	130557	ZNF513		0	0	0	-0.847	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT48_A6	M-022669-00	130271	PLEKHH2		0	0	0	-0.815	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT48_B6	M-017493-00	138716	C9orf23		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT48_F7	M-024865-00	134728	IRAK1BP1		0	0.996	0	0	0	0	0	0	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT48_G17	M-024186-00	128611	C20orf174		-0.564	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT48_H20	M-021149-00	140467	ZNF358		0	0	0.971	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT48_K12	M-016016-00	132320	SCLT1		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT48_K17	M-017065-00	129285	CCDC128		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT48_K5	M-016397-00	128989	C22orf25		0	0	0.871	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT48_M5	M-016468-00	129450	C2orf60		0	0	0	0	1	0.959	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT48_P12	M-013266-00	140832	WFDC10A		0.75	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT48_P14	M-018231-00	140836	BANF2		0	0	-0.914	0	0	0	0.976	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT48_P17	M-016278-00	138311	FAM69B		0	-0.813	0	0	0	0	0.997	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT48_P6	M-015269-00	140825	NEURL2		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT49_C13	M-013205-00	142686	ASB14		0	0	0	0	-0.677	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_C18	M-016298-00	145483	C14orf44		-0.587	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_C20	M-019320-00	145497	C14orf166B		0	0	0	0	0	0	0	0	0	0.595	0	0	0		yes	multiple reagents																		other phenotype
HT49_C8	M-008739-00	145264	SERPI12		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT49_D13	M-008777-00	147015	DHRS13		0	0	0	0	1	0	0	0	0	0	0	0	0	3	yes	multiple reagents			large nuclei															
HT49_D18	M-018742-00	148523	C1orf51		-0.592	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_E15	M-016591-00	143241	DYDC1		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT49_E20	M-016361-00	145781	Gcom1		-0.541	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_E5	M-008487-00	143098	MPP7		0	0	0	0	0	0	0	0	0	0	0.983	0	0	11	yes	multiple reagents											metaphase cells							
HT49_F18	M-027544-00				0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT49_G12	M-030388-00		LOC145845		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT49_G20	M-016378-00	145942	TMCO5		-0.708	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_H16	M-016995-00	148979	GLIS1		0	0	0	0	0	0	0	0.994	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT49_H20	M-021878-00	149041	RC3H1		-0.631	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_K10	M-016050-00	146325	LOC146325		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT49_K16	M-003995-00	146378	FLJ25404		-0.506	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_L6	M-016954-00	149465	WDR65		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT49_M6	M-008029-00	146456	TMED6		0	0	0	0	-0.659	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_N17	M-005802-00	147968	CAPN12		-0.506	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT49_N5	M-016203-00	147929	ZNF565		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT50_A12	M-018853-00	151651	EFHB		0	0	0	0	-0.988	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT50_A17	M-008134-00	150209	AIFM3		0	0	0	0	0	0	0	0	0	0.976	0	0	0		yes	multiple reagents																		other phenotype
HT50_A18	M-016744-00	151827	LRRC34		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT50_A8	M-015475-00	151648	SGOL1		-0.842	-0.817	-0.89	-0.994	0	1	1	0	0	0	1	0	0	7	yes	multiple reagents							SM phenotype (round cells and many in metaphase)											
