Plate	Well Number	Well	Plate_Well	Quality Control	siRNA Identifier	Gene Identifier	Gene Symbol	Gene Annotation Comments	Control Type	Score - nuclei stay close together (manual)	Score - strange nuclear shape (manual)	Score - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	Score - cell migration (manual)	Score - metaphase delay/arrest (manual)	Score - cell death (manual)	Score - metaphase alignment problems/including no metaphase (manual)	Score - pulsating nuclei (manual)	Score - small nucleus (manual)	Score - prometaphase delay/arrest (manual)	Score - condensation without mitosis/collapse of nucleus (manual)	Score - large nucleus (manual)	Score - failure in decondensation (manual)	Score - condensation followed by decondensation without completion of mitosis (manual)	Score - reduced mitotic index (manual)	Score - other (manual)	Score - no phenotype (manual)	Score - cell death (automatic)	Score - binuclear (automatic)	Score - polylobed (automatic)	Score - large (automatic)	Score - dynamic changes (automatic)	Score - mitotic delay/arrest (automatic)	Score - grape (automatic)	Score - migration (speed) (automatic)	Score - migration (distance) (automatic)	Score - increased proliferation (automatic)	siRNA phenotype reproducibility - nuclei stay close together (manual)	siRNA phenotype reproducibility - strange nuclear shape (manual)	siRNA phenotype reproducibility - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	siRNA phenotype reproducibility - cell migration (manual)	siRNA phenotype reproducibility - metaphase delay/arrest (manual)	siRNA phenotype reproducibility - cell death (manual)	siRNA phenotype reproducibility - metaphase alignment problems/including no metaphase (manual)	siRNA phenotype reproducibility - pulsating nuclei (manual)	siRNA phenotype reproducibility - small nucleus (manual)	siRNA phenotype reproducibility - prometaphase delay/arrest (manual)	siRNA phenotype reproducibility - condensation followed by decondensation without completion of mitosis (manual)	siRNA phenotype reproducibility - large nucleus (manual)	siRNA phenotype reproducibility - failure in decondensation (manual)	siRNA phenotype reproducibility - condensation without mitosis/collapse of nucleus (manual)	siRNA phenotype reproducibility - cell death (automatic)	siRNA phenotype reproducibility - binuclear (automatic)	siRNA phenotype reproducibility - polylobed (automatic)	siRNA phenotype reproducibility - large (automatic)	siRNA phenotype reproducibility - dynamic changes (automatic)	siRNA phenotype reproducibility - mitotic delay/arrest (automatic)	siRNA phenotype reproducibility - grape (automatic)	siRNA phenotype reproducibility - migration (speed) (automatic)	siRNA phenotype reproducibility - migration (distance) (automatic)	siRNA phenotype reproducibility - increased proliferation (automatic)	Potential Mitotic Hit At Gene Level	Validated Mitotic Hit At Gene Level	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
LTValidMitosisSon384Plate04_02	76	D4	LTValidMitosisSon384Plate04_02_D4	TRUE	s44142	ENSG00000148136	OR13C4																				0.046091	-0.003206	0.062961	0.076918	0.009227	0.0275	0.002094	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	77	D5	LTValidMitosisSon384Plate04_02_D5	TRUE	s14382	ENSG00000131323	TRAF3							x		x											-0.000799	0.011326	0.042679	0.054926	0.000953	0.025482	0.020968	NA	NA	NA	0	0	0	0	3/4	0	3/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent				metaphase delay/arrest (manual)	metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate04_02	78	D6	LTValidMitosisSon384Plate04_02_D6	TRUE	s16632	ENSG00000135074	ADAM19																				0.013013	-0.003175	0.060453	0.023658	0.006984	0.016257	0.002178	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	79	D7	LTValidMitosisSon384Plate04_02_D7	TRUE	s12453	ENSG00000160633	SAFB																				0.006637	0.001797	0.011726	0.047614	0.028905	0.004914	0.000858	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	80	D8	LTValidMitosisSon384Plate04_02_D8	TRUE	s15332	ENSG00000158014	SLC30A2																				0.006781	0.265835	0.149207	0.113592	0.031014	0.044289	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	2/4	0	0	1/4	0	0	0	0	yes	yes	yes	multiple replicates of reagent						binuclear (automatic)			
LTValidMitosisSon384Plate04_02	81	D9	LTValidMitosisSon384Plate04_02_D9	TRUE	s16889	ENSG00000100601	ALKBH1																				-0.006596	0.016776	-0.002164	0.016691	-0.008122	-0.002759	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	82	D10	LTValidMitosisSon384Plate04_02_D10	TRUE	s31755	ENSG00000126970	KIAA1166																				0.01843	0.092828	0.15751	0.047406	0.026297	0.035143	0.020961	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate04_02	83	D11	LTValidMitosisSon384Plate04_02_D11	TRUE	s6352	ENSG00000070019	GUCY2C																			x	0.039201	0.045488	0.023736	0.019478	-0.004363	0.014539	0.003996	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	84	D12	LTValidMitosisSon384Plate04_02_D12	TRUE	s4928	ENSG00000164220	F2RL2																				0.021212	0.022832	0.002999	0.061948	0.019173	0.005345	0.00354	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	85	D13	LTValidMitosisSon384Plate04_02_D13	TRUE	s46530	ENSG00000100314	CABP7																				0.019466	0.026053	-0.008442	-0.009536	0.008322	0.000283	0.00971	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	86	D14	LTValidMitosisSon384Plate04_02_D14	TRUE	s3564	ENSG00000168582	CRYGA																				0.02898	0.020045	0.065466	0.060987	0.015984	0.012936	0.003108	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	87	D15	LTValidMitosisSon384Plate04_02_D15	TRUE	s19580	ENSG00000137496	IL18BP																				0.023561	0.002278	0.096452	0.04438	0.025574	0.001653	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	88	D16	LTValidMitosisSon384Plate04_02_D16	TRUE	s17207	ENSG00000103269	RHBDL1																			x	0.083847	0.041257	0.071876	0.122037	0.033572	0.038388	0.02281	NA	NA	NA	0	0	2/4	0	2/4	0	2/4	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	89	D17	LTValidMitosisSon384Plate04_02_D17	TRUE	s29508	ENSG00000155329	ZCCHC10																			x	0.00167	0.006857	0.014726	0.006719	0.000641	0.005971	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	91	D19	LTValidMitosisSon384Plate04_02_D19	TRUE	s35294	ENSG00000028310	BRD9																				-0.004846	0.017413	0.043518	0.050489	0.005749	0.002124	0.004958	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	92	D20	LTValidMitosisSon384Plate04_02_D20	TRUE	s44558	ENSG00000175518	UBQLNL																				0.042071	0.083478	0.561912	0.034926	0.016035	0.004392	0.013631	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	4/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate04_02	93	D21	LTValidMitosisSon384Plate04_02_D21	TRUE	s7423	ENSG00000149503	INCENP		positive control																		0.005751	0.003979	0.00624	0.079521	0.004942	0.02664	0.007619	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	94	D22	LTValidMitosisSon384Plate04_02_D22	TRUE	s2987	ENSG00000198610	AKR1C4																				0.007009	-0.002573	0.043749	0.04824	0.000333	-0.002179	0.002283	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	95	D23	LTValidMitosisSon384Plate04_02_D23	TRUE	s28752	ENSG00000180739	EDG8																				-0.006258	0.022306	-0.008764	0.080127	-0.004255	-0.001828	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	96	D24	LTValidMitosisSon384Plate04_02_D24	TRUE	s14501	ENSG00000137267	TUBB2A																				0.008981	0.006807	-0.015258	0.031071	-0.005271	0.005016	0.004966	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	98	E2	LTValidMitosisSon384Plate04_02_E2	TRUE	s12276	ENSG00000071242	RPS6KA2																			x	0.012958	0.000342	0.018584	0.004269	0.003533	0.00534	0.001679	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	99	E3	LTValidMitosisSon384Plate04_02_E3	TRUE	s13183	ENSG00000088827	SIGLEC1																				0.039846	0.013406	0.048584	0.064181	0.010752	0.008836	0.004815	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	100	E4	LTValidMitosisSon384Plate04_02_E4	TRUE	s36273	ENSG00000167394	ZNF668																				0.060806	0.020282	0.052336	-0.000771	0.129217	0.010908	0.008786	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	101	E5	LTValidMitosisSon384Plate04_02_E5	TRUE	s30304	ENSG00000104442	ARMC1																				0.039624	-0.003048	0.030051	-0.002185	0.012467	0.000724	0.001789	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	102	E6	LTValidMitosisSon384Plate04_02_E6	TRUE	s9287	ENSG00000158747	NBL1																				0.006718	0.012661	-0.005329	0.019563	-0.003936	0.001948	0.000626	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	103	E7	LTValidMitosisSon384Plate04_02_E7	TRUE	s24884	ENSG00000172273	MIZF																				0.023122	0.084352	0.00122	0.059598	0.027257	0.008941	0.00338	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	104	E8	LTValidMitosisSon384Plate04_02_E8	TRUE	s7424	ENSG00000149503	INCENP		positive control																		0.06673	0.095926	0.454236	0.052215	0.028351	0.070062	0.121759	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	105	E9	LTValidMitosisSon384Plate04_02_E9	TRUE	s2989	ENSG00000053254	FOXN3																				0.023966	0.005606	0.008266	-0.005397	-0.007024	0.004878	0.003404	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	106	E10	LTValidMitosisSon384Plate04_02_E10	TRUE	s28012	ENSG00000168438	CDC40																				0.053007	0.025655	0.257772	0.015672	0.014971	0.031761	0.067028	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	0	0	3/4	4/4	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)	mitotic delay/arrest (automatic)	grape (automatic)
LTValidMitosisSon384Plate04_02	107	E11	LTValidMitosisSon384Plate04_02_E11	TRUE	s18228	ENSG00000158859	ADAMTS4																				0.021007	0.000764	0.026291	-0.001272	-0.002053	0.005973	0.001076	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	108	E12	LTValidMitosisSon384Plate04_02_E12	TRUE	s38001			no perfect match to a gene transcript in Ensembl 53																			0.039033	0.004272	0.032182	-0.001999	0.021328	0.010591	0.004218	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	1/4	0	0	0													
LTValidMitosisSon384Plate04_02	109	E13	LTValidMitosisSon384Plate04_02_E13	TRUE	s30072	ENSG00000174442	ZWILCH																				0.0126	0.007287	0.039504	0.023604	0.014438	0.004442	0.003434	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	110	E14	LTValidMitosisSon384Plate04_02_E14	TRUE	s8491	ENSG00000189221	MAOA																				0.031047	0.008297	0.017194	0.058153	0.002923	0.016949	0.002454	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	111	E15	LTValidMitosisSon384Plate04_02_E15	TRUE	s45314	ENSG00000160838	C1ORF92																				0.092264	0.038151	0.254244	0.039739	0.070578	0.028209	0.022915	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	1/4	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate04_02	113	E17	LTValidMitosisSon384Plate04_02_E17	TRUE	s8479	ENSG00000140400	MAN2C1																				0.040354	0.028392	0.042365	0.00949	0.017026	0.01307	0.007581	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	115	E19	LTValidMitosisSon384Plate04_02_E19	TRUE	s34002	ENSG00000111199	TRPV4																				0.462479	0.023813	0.186062	0.015703	0.090139	0.026677	0.050727	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	0	0	1/4	3/4	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		grape (automatic)
LTValidMitosisSon384Plate04_02	116	E20	LTValidMitosisSon384Plate04_02_E20	TRUE	s36005	ENSG00000147316	MCPH1																				0.019879	0.040948	0.140113	0.039415	0.043766	0.042197	0.038496	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	2/4	1/4	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	117	E21	LTValidMitosisSon384Plate04_02_E21	TRUE	s53153	ENSG00000196535	TIAF1								x												0.041242	0.015283	0.037678	0.009208	0.01043	0.009519	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	118	E22	LTValidMitosisSon384Plate04_02_E22	TRUE	s7303	ENSG00000077238	IL4R																				0.007294	-0.005145	0.238702	-0.000563	0.046446	0.028598	0.00814	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate04_02	119	E23	LTValidMitosisSon384Plate04_02_E23	TRUE	s42794	ENSG00000168517	HEXIM2																				0.012752	0.050881	0.00361	0.070207	-0.002809	0.00503	0.001516	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	120	E24	LTValidMitosisSon384Plate04_02_E24	TRUE	s38572	ENSG00000131771	PPP1R1B				x																0.009575	0.041353	0.033582	0.067472	0.000099	0.001892	0.003108	NA	NA	NA	1/4	2/4	1/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	121	F1	LTValidMitosisSon384Plate04_02_F1	TRUE	s44982	ENSG00000174448	STARD6																				0.031193	-0.001499	0.003037	-0.004822	0.010594	0.02247	0.002494	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	122	F2	LTValidMitosisSon384Plate04_02_F2	TRUE	s7424	ENSG00000149503	INCENP		positive control																		0.013209	0.075138	0.73066	0.066809	0.034556	0.055505	0.052905	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	123	F3	LTValidMitosisSon384Plate04_02_F3	TRUE	s27306	ENSG00000112312	GMNN																				0.030359	0.043498	0.012375	0.074894	-0.000352	0.01589	0.005653	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	124	F4	LTValidMitosisSon384Plate04_02_F4	TRUE	s2925	ENSG00000177143	CETN1																				-0.002424	0.047968	0.120392	0.036645	0.017989	0.001055	0.000329	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	125	F5	LTValidMitosisSon384Plate04_02_F5	TRUE	s200470	ENSG00000160145	KALRN																				0.017164	0.022008	0.02228	-0.00629	0.006315	0.011259	0.001965	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	126	F6	LTValidMitosisSon384Plate04_02_F6	TRUE	s3050	ENSG00000169684	CHRNA5																				0.033449	0.052201	0.089426	0.012517	0.031755	0.009274	0.008023	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	127	F7	LTValidMitosisSon384Plate04_02_F7	TRUE	s5527	ENSG00000178950	GAK																				0.021743	0.112111	0.191491	0.110251	0.051543	0.011249	0.004322	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	2/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	129	F9	LTValidMitosisSon384Plate04_02_F9	TRUE	s25972	ENSG00000124391	IL17C																				0.004528	0.014833	0.032513	-0.008	0.024646	0.002803	0.002293	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	130	F10	LTValidMitosisSon384Plate04_02_F10	TRUE	s32098	ENSG00000132792	CTNNBL1																				0.062698	0.043342	0.223813	0.020929	0.04486	0.010091	0.041076	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	3/4	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		grape (automatic)
LTValidMitosisSon384Plate04_02	131	F11	LTValidMitosisSon384Plate04_02_F11	TRUE	s24916	ENSG00000168014	NP_056346.1																				0.013553	0.001122	0.073359	0.023642	0.011833	-0.001918	0.001992	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	132	F12	LTValidMitosisSon384Plate04_02_F12	TRUE	s196023	ENSG00000186925	KRTAP19-7																				0.022581	0.017226	0.040638	0.040603	0.022127	0.004412	0.005885	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	133	F13	LTValidMitosisSon384Plate04_02_F13	TRUE	s21911	ENSG00000122966	CIT																				0.056507	0.102097	0.172662	0.087358	0.023652	0.017128	0.006413	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent						binuclear (automatic)	polylobed (automatic)		
LTValidMitosisSon384Plate04_02	134	F14	LTValidMitosisSon384Plate04_02_F14	TRUE	s29939	ENSG00000176371	ZSCAN2																				0.013113	0.022006	0.100657	0.026958	0.020325	0.002331	0.002558	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	135	F15	LTValidMitosisSon384Plate04_02_F15	TRUE	s23758	ENSG00000103187	COTL1																			x	-0.003043	0.011608	0.024147	0.050894	0.007533	0.015057	0.004369	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	136	F16	LTValidMitosisSon384Plate04_02_F16	TRUE	s22248	ENSG00000159210	SNF8																				0.026009	0.042077	0.092542	0.009113	0.027132	0.022809	0.010484	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	138	F18	LTValidMitosisSon384Plate04_02_F18	TRUE	s5351	ENSG00000171051	FPR1																				0.003313	0.014854	0.043568	0.013777	0.026754	0.002284	0.003821	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	139	F19	LTValidMitosisSon384Plate04_02_F19	TRUE	s21764	ENSG00000130958	SLC35D2																				0.00627	-0.00286	0.006759	0.008363	-0.003155	-0.005375	0.002092	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	140	F20	LTValidMitosisSon384Plate04_02_F20	TRUE	s20296	ENSG00000198211	TUBB3																				0.001562	0.00778	0.081827	0.039268	0.001855	0.007114	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	142	F22	LTValidMitosisSon384Plate04_02_F22	TRUE	s20131	ENSG00000115266	APC2																				0.003997	0.011943	0.027594	0.029113	0.006272	0.034826	0.005085	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	143	F23	LTValidMitosisSon384Plate04_02_F23	TRUE	s25804	ENSG00000171121	KCNMB3																				-0.001267	0.04711	0.01336	0.105348	-0.005498	-0.000056	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	144	F24	LTValidMitosisSon384Plate04_02_F24	TRUE	s2748	ENSG00000117399	CDC20																				0.682413	-0.0006	0.017144	0.019478	0.095236	0.438139	0.025496	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	0	0	0	0	yes	yes	yes	multiple replicates of reagent								mitotic delay/arrest (automatic)	
LTValidMitosisSon384Plate04_02	145	G1	LTValidMitosisSon384Plate04_02_G1	TRUE	s21911	ENSG00000122966	CIT																				-0.003579	0.196337	0.257759	0.129584	0.015565	0.032462	0.00309	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent						binuclear (automatic)	polylobed (automatic)		
LTValidMitosisSon384Plate04_02	146	G2	LTValidMitosisSon384Plate04_02_G2	TRUE	s17512	ENSG00000157680	DGKI																			x	0.056811	0.042973	0.062652	0.073378	0.007339	0.007102	0.011963	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	147	G3	LTValidMitosisSon384Plate04_02_G3	TRUE	s195252	ENSG00000198113	C9ORF167																				0.01312	-0.003428	0.049295	0.005528	0.0174	0.002814	0.011538	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	148	G4	LTValidMitosisSon384Plate04_02_G4	TRUE	s34319		DMRTC1	"siRNA match to multiple genes (ENSG00000184911;ENSG00000159123,DMRTC1;DMRTC1)"																			0.089316	0.011466	0.122417	0.014647	0.049644	0.02144	0.009483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate04_02	149	G5	LTValidMitosisSon384Plate04_02_G5	TRUE	s17576	ENSG00000170049	KCNAB3																				0.019091	-0.001794	0.019838	0.040975	0.026822	0.00622	0.001466	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	150	G6	LTValidMitosisSon384Plate04_02_G6	TRUE	s738	ENSG00000105711	SCN1B																				0.061392	-0.001906	0.156735	-0.006606	0.047469	0.015644	0.011278	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate04_02	151	G7	LTValidMitosisSon384Plate04_02_G7	TRUE	s19955	ENSG00000109736	NP_001111.2																				0.013903	0.071048	0.088741	0.002258	0.011845	0.00364	0.006218	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate04_02	152	G8	LTValidMitosisSon384Plate04_02_G8	TRUE	s274	ENSG00000171570	EGLN2																				0.028123	0.005779	0.211012	0.047279	0.012079	0.060912	0.017377	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	2/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	154	G10	LTValidMitosisSon384Plate04_02_G10	TRUE	s5766	ENSG00000143140	GJA5																				0.005759	0.004911	0.035395	0.001008	0.006977	0.003791	0.00164	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate04_02	155	G11	LTValidMitosisSon384Plate04_02_G11	TRUE	s17462	ENSG00000078699	CBFA2T2																				-0.002147	0.050652	-0.015994	0.068336	-0.008443	0.000617	0.00015	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	1/4	0	0	0	0	yes	yes											
